gene,log2fc,-log10fdr
Smp_038030,-1.122100582,11.1487416512809
Smp_038080,0.835399896,5.72353819582676
Smp_038210,-1.10710382,15.2328441339178
Smp_038240,1.820026862,33.7931741239682
Smp_038330,-0.713256836,3.69897000433602
Smp_038340,-0.696802515,3.76564472133183
Smp_038440,-3.850173303,30.3448615651886
Smp_038530,-1.095514197,8.76955107862173
Smp_038560,0.789986009,3.84079687644507
Smp_038630,-1.725162521,6.61083391563547
Smp_038640,0.637178797,4.70774392864352
Smp_038820,1.237649482,12.0899094544059
Smp_038930,0.793420911,9.06348625752111
Smp_038940,0.906733547,5.21253952548158
Smp_038950,-2.717561827,28.7695510786217
Smp_038960,-2.404307594,20.7931741239682
Smp_038970,2.971018888,8.86646109162978
Smp_038990,1.539112436,4.95078197732982
Smp_039000,-0.706865488,4.51144928349956
Smp_039130,-1.229222151,12.0481769646841
Smp_039300,-3.867297577,27.1095789811991
Smp_039490,0.96800793,8.57511836336893
Smp_039590,-4.446586598,5.59687947882418
Smp_039620,-4.868218103,8.44733178388781
Smp_039650,-1.052841715,3.6820327215543
Smp_039670,1.390437422,13.8728952016352
Smp_039750,1.021311707,6.99567862621736
Smp_039810,-1.078799626,6.92081875395237
Smp_040020,2.807174192,63.4412914294668
Smp_040080,-0.932803916,9.27736607746619
Smp_040190,-1.573229427,17.430626090385
Smp_040350,3.583379044,50.9746941347352
Smp_040360,-0.722591002,5.64206515299955
Smp_040450,1.615367907,28.1758741660834
Smp_040570,-0.972184254,7.82973828460504
Smp_040680,-4.693084682,32.6655462488491
Smp_040720,-0.741919988,4.94309514866353
Smp_040790,-0.861455978,5.24718356881173
Smp_040970,-1.170222099,6.10292299679058
Smp_040990,2.089332658,12.6536470255494
Smp_041060,-0.797395726,6.92445303860747
Smp_041190,-0.815680132,8.59345981956604
Smp_041210,-4.250322685,7.98716277529483
Smp_041280,-5.370743057,48.1266793981846
Smp_041390,-1.141868073,10.2873502983728
Smp_041430,-2.210179849,28.8569851997459
Smp_041450,0.855168241,9.04720755695591
Smp_041500,-0.79465808,3.22281758232932
Smp_041520,1.651882236,12.8996294548824
Smp_041540,2.392913328,45.0259490972071
Smp_041550,-4.238682205,28.3655227298393
Smp_041570,-1.686298122,5.48545224733971
Smp_041600,1.108313402,11.0250280057019
Smp_041630,1.270688313,7.63264407897398
Smp_041700,-2.582599736,4.61261017366127
Smp_041740,0.963496008,5.98716277529483
Smp_041750,1.142043461,8.98716277529483
Smp_041820,-0.671773196,3.29348704134975
Smp_041830,-1.245023501,9.56863623584101
Smp_041970,-4.081672396,3.4842612322834
Smp_042020,-3.872644731,36.8927900303521
Smp_042030,-0.693657921,3.21896306137887
Smp_042050,0.940198022,7.27818938478745
Smp_042060,-2.403733946,19.5751183633689
Smp_042120,-8.342151354,21.6143937264017
Smp_042140,-1.990345803,35.5900668766687
Smp_042150,-13.35355348,19.5559552040819
Smp_042160,-3.654952614,33.7544873321859
Smp_042210,1.217472996,10.7904849854574
Smp_042300,-2.793985676,45.0227337875727
Smp_042340,-1.48034044,7.6675615400844
Smp_042390,0.908897575,8.36552272983927
Smp_042400,-0.816776011,5.61083391563547
Smp_042430,2.685047074,29.373659632625
Smp_042440,-1.700743095,16.8538719643218
Smp_042550,-1.290165837,18.8538719643218
Smp_042590,-1.144701561,9.07007043991541
Smp_042670,1.348350284,20.1797985405144
Smp_042690,-1.173072679,9.94309514866353
Smp_042720,-6.030721865,7.12784372725171
Smp_042740,-1.37191156,11.5900668766687
Smp_042770,1.436130149,15.0936649581949
Smp_042810,3.056802012,75.0579919469777
Smp_042910,-2.001389078,24.3851027839669
Smp_042980,0.618729642,3.47115654490878
Smp_043010,1.48454177,7.05403929642243
Smp_043030,-3.605549502,45.2350770153501
Smp_043110,-3.76621678,73.5559552040819
Smp_043120,-2.055007935,19.5257837359237
Smp_043200,0.815849934,5.7594507517174
Smp_043210,-1.72912726,22.6038006529043
Smp_043220,-3.060265814,43.6143937264017
Smp_043360,-3.312151884,5.42829116819131
Smp_043390,-2.581000791,31.7544873321858
Smp_043430,5.335038425,90.9172146296836
Smp_043500,-0.705573042,5.05502409158795
Smp_043570,-1.040324065,4.10513034325475
Smp_043600,1.155390405,6.21395878975745
Smp_043650,-8.461379376,79.7281583934635
Smp_043670,-3.238159108,74.4271283977995
Smp_043940,-1.259811578,15.9065783148378
Smp_043970,0.59598473,3.10679324694015
Smp_043990,-1.769894804,20.0584885673656
Smp_044000,-1.434934266,15.6161846340196
Smp_044010,-3.476412851,35.1163385648464
Smp_044060,-3.683388994,16.2388241868443
Smp_044250,-0.658341304,4.2839966563652
Smp_044520,-1.338440593,10.1067932469402
Smp_044530,-1.285503812,12.5086383061657
Smp_044550,0.797120326,3.55476954415214
Smp_044560,-0.963036696,4.89279003035213
Smp_044750,-3.449469534,40.5622494371796
Smp_044800,1.426109941,4.27490547891853
Smp_044810,1.47487439,7.66354026615147
Smp_044870,1.398680564,3.07495310508724
Smp_045010,-1.381519054,4.25570701687732
Smp_045040,0.690971603,3.75254967391481
Smp_045060,1.001141399,13.1662156253435
Smp_045070,0.901018261,9.0783135245164
Smp_045200,-8.223786598,56.8601209135988
Smp_045220,-3.970581175,22.5867002359187
Smp_045250,0.720512544,7.23062267392386
Smp_045260,-1.177920225,17.1931419704812
Smp_045300,-5.022136845,21.4134126953282
Smp_045360,-2.462958383,36.4546928835342
Smp_045400,-0.736961903,5.31605286924849
Smp_045410,-1.437748181,14.0013048416883
Smp_045480,-0.625981039,3.09945700403479
Smp_045500,-1.765626472,22.632644078974
Smp_045550,-4.319113289,34.2660007134616
Smp_045560,-1.139401914,11.1870866433571
Smp_045590,1.112322491,10.7825160557861
Smp_045650,-3.233078928,30.2125395254816
Smp_045680,-5.552222295,22.3914739664228
Smp_045710,-1.094472718,10.3124710387854
Smp_045750,1.284924696,14.869666231505
Smp_045760,0.825951875,6.18708664335714
Smp_045780,-0.760185753,5.22184874961636
Smp_045790,-0.684502442,6.43297363384094
Smp_045920,-0.767586169,3.98384448804855
Smp_045930,-1.26162904,9.04866248120408
Smp_045940,-1.746161069,26.1456939581989
Smp_045950,0.653323346,5.34103515733556
Smp_045960,-0.791360787,6.91364016932525
Smp_045990,-3.262194363,3.04784663833737
Smp_046000,-5.804194917,13.1668528880872
Smp_046100,-1.028140397,9.99139982823808
Smp_046120,-10.04253882,33.9507819773298
Smp_046190,-0.889164993,6.51004152057517
Smp_046280,3.41095792,69.6595558851599
Smp_046290,-1.950540995,26.5243288116756
Smp_046360,-1.61041602,7.03432802877989
Smp_046410,-2.734998688,32.8632794328436
Smp_046430,0.79261517,5.73754891026957
Smp_046500,0.991504788,3.88017686240784
Smp_046550,1.000031283,10.6946486305534
Smp_046630,-5.063726414,29.1965428843516
Smp_046640,-4.86903711,21.2881927709588
Smp_046650,-5.321467558,7.4294570601181
Smp_046680,1.403949252,21.0030507515046
Smp_046690,-2.308448276,6.66554624884907
Smp_046800,-4.117433478,20.5718652059712
Smp_046810,-0.977372186,7.36451625318509
Smp_046910,1.216235347,6.82102305270683
Smp_047020,-2.563268167,8.06499684854635
Smp_047060,-1.537864661,10.1850868187249
Smp_047100,-0.753930327,5.25649023527157
Smp_047110,1.027929261,11.1837587000082
Smp_047180,-3.048492902,12.1012748184105
Smp_047200,1.184911665,6.03479829897409
Smp_047320,1.884038078,14.2479515521806
Smp_047370,-1.105774912,7.20760831050175
Smp_047400,2.011157019,34.4424927980943
Smp_047440,0.646189679,4.03668448861389
Smp_047460,-4.951911069,51.3872161432803
Smp_047610,3.021644369,76.1420647352806
Smp_047620,2.940169383,68.242603971207
Smp_047700,-1.534479516,19.2773660774662
Smp_047720,2.025871821,20.156767221902
Smp_047870,-1.779470797,26.7077439286435
Smp_048040,-2.690370598,3.53746424777011
Smp_048160,1.305159015,5.97469413473523
Smp_048230,-1.128405984,10.9956786262174
Smp_048240,-1.212497145,15.5867002359187
Smp_048270,0.793594791,3.0770903820844
Smp_048420,-0.674226773,3.77857793710236
Smp_048560,-1.559508866,19.1870866433571
Smp_048620,1.23124667,10.4672456210075
Smp_048660,1.200582074,13.5072396109732
Smp_048690,-2.983826848,47.9469215565166
Smp_048760,0.700865604,5.58335949266172
Smp_048880,-0.987674776,3.20172996048761
Smp_048930,1.212257041,5.40671393297954
Smp_048970,0.809071683,7.34775365899668
Smp_048990,-0.622584325,3.95191572364855
Smp_049010,-0.991291376,9.08565684288056
Smp_049160,1.122680875,5.46470587995723
Smp_049170,-0.996748784,6.67778070526608
Smp_049240,-1.726667608,3.79368424740406
Smp_049250,-0.91112516,4.57348873863543
Smp_049270,-2.178472529,26.4921441283042
Smp_049390,-1.336876115,19.3872161432803
Smp_049510,1.239967699,12.4894549897934
Smp_049580,-3.020925733,23.5346171485516
Smp_049600,-1.039457666,8.76447155309245
Smp_049730,0.923646187,7.07211658966929
Smp_049740,-1.144602423,6.77728352885242
Smp_049850,-3.144624787,10.7166987712964
Smp_049880,1.166628682,6.87289520163519
Smp_049930,0.606675653,3.33068311943389
Smp_050080,3.207574106,81.9871627752948
Smp_050220,-7.779586741,65.5559552040819
Smp_050250,0.967194124,4.60554831917378
Smp_050270,-6.371173593,10.8538719643218
Smp_050310,3.944993459,28.2660007134616
Smp_050350,-1.033182647,12.2518119729938
Smp_050380,2.930454012,23.6234230429435
Smp_050390,-1.177554078,6.31247103878537
Smp_050470,1.789901692,37.012780770092
Smp_050520,-2.321561321,18.9355420107731
Smp_050540,1.024462458,8.79860287567955
Smp_050570,-0.630265031,4.42481215507234
Smp_050630,-1.079067372,15.7594507517174
Smp_050640,-1.347628018,10.48280410205
Smp_050730,1.138155096,19.6161846340196
Smp_050740,0.719387061,4.70114692359029
Smp_050750,-2.099561505,3.54662661202864
Smp_050820,1.687944882,22.4762535331884
Smp_051070,1.164927339,4.13727247168203
Smp_051080,-0.975089195,9.57024771999759
Smp_051090,-1.315593942,5.16877030613294
Smp_051120,-1.892199399,7.64975198166584
Smp_051290,5.756805249,202.055024091588
Smp_051320,1.579075088,24.055024091588
Smp_051360,-0.966878565,9.12262865413023
Smp_051400,-5.007178093,40.3605135107314
Smp_051410,-1.51332154,7.65169513695184
Smp_051420,1.575968565,17.1290111862394
Smp_051500,-1.914346917,4.88272870434424
Smp_051530,0.666272322,5.00744648216786
Smp_051660,-2.631615905,30.1390633792999
Smp_051810,-1.966902615,26.8068754016455
Smp_051920,1.955388966,17.9706162223148
Smp_051930,-1.124136924,11.9065783148378
Smp_052060,-0.95260685,11.3223930472795
Smp_052150,1.233257094,10.0510982390298
Smp_052160,1.020046237,9.33254704711005
Smp_052230,-5.4182083,8.97061622231479
Smp_052250,-2.840206267,19.041436116778
Smp_052330,-0.791687354,5.85387196432176
Smp_052350,-0.893475663,6.21467016498923
Smp_052390,2.510656177,43.9913998282381
Smp_052630,-5.223482344,36.0301183562535
Smp_052660,-4.45745775,14.4282911681913
Smp_052790,0.725122165,4.59516628338006
Smp_052800,0.89981982,7.2298847052129
Smp_052850,-2.657689346,5.77469071827414
Smp_052880,-2.951124197,4.45593195564972
Smp_052990,-5.877411063,14.3260580013659
Smp_053040,-1.355478489,4.73754891026957
Smp_053060,-0.942435879,11.5638373529592
Smp_053100,-1.159539119,5.63638802010786
Smp_053120,1.260848119,3.3295945637473
Smp_053230,-2.114623576,10.7189666327523
Smp_053300,-5.50087872,20.2932822176632
Smp_053420,-1.848558584,21.7423214251308
Smp_053470,1.617670661,21.4412914294668
Smp_053560,-1.150720384,7.03198428600636
Smp_053700,-2.032173465,17.1018235165023
Smp_053820,-1.085667003,11.0026136156027
Smp_053900,-6.29172862,87.3160528692485
Smp_053950,0.896877731,4.62342304294349
Smp_054070,-1.011214039,8.19314197048118
Smp_054120,0.868958563,5.13966199342901
Smp_054170,-2.433778875,13.632644078974
Smp_054220,-1.688380301,23.5287082889411
Smp_054300,-5.844905918,8.58670023591875
Smp_054310,-0.762215029,6.50584540598156
Smp_054320,0.900763389,4.83863199776502
Smp_054330,-0.824092448,4.86327943284359
Smp_054350,-7.956165373,28.568636235841
Smp_054410,-0.989823313,8.92811799269387
Smp_054450,0.810176315,3.276248057951
Smp_054470,2.347707726,38.5968794788242
Smp_054540,-0.718356339,5.71219827006977
Smp_054560,-1.127078491,6.67778070526608
Smp_054600,0.751348064,4.62708799702989
Smp_054610,2.947440862,93.4546928835342
Smp_054680,4.895083598,19.2276782932771
Smp_054770,0.938193689,6.35753547975788
Smp_054790,1.433350249,15.1272611725273
Smp_054820,0.830911761,7.8153085691824
Smp_054840,2.923200443,102.841637507905
Smp_055100,-1.460036009,4.02965312376991
Smp_055130,-1.271050545,11.4907974776689
Smp_055140,2.371409595,11.5272435506828
Smp_055200,-1.372742154,19.6420651529995
Smp_055220,-3.794993956,10.1726307269462
Smp_055240,-6.198953739,32.2604276555499
Smp_055310,1.605515972,11.8794260687941
Smp_055390,0.878334843,5.23136189875239
Smp_055420,-1.145423207,8.70333480973847
Smp_055440,-2.308141573,8.32422165832591
Smp_055450,-1.033821897,5.27818938478745
Smp_055500,2.884684385,15.0236500209967
Smp_055600,-1.488173584,18.7695510786217
Smp_055630,-4.975446342,9.28316227670047
Smp_055640,-1.303388048,9.89279003035213
Smp_055650,-0.910298503,5.95467702121334
Smp_055670,-0.942625104,5.59345981956604
Smp_055720,1.636830369,20.2668027348934
Smp_055740,2.616447294,46.3595185630296
Smp_055780,-5.72797797,97.3777859770337
Smp_055800,1.325187881,18.4609239012072
Smp_055810,3.451930736,13.2533658010624
Smp_055870,-2.62168792,57.6090648928966
Smp_055880,-0.732338303,5.00612308505879
Smp_055890,1.946764692,30.4485500020271
Smp_055900,-1.808112636,11.6903698325741
Smp_055920,0.819634486,5.95078197732982
Smp_055990,-1.361475273,6.57675412606319
Smp_056200,-1.101388261,9.78251605578609
Smp_056260,-3.648449349,29.4436974992327
Smp_056280,2.983092842,25.2196826878598
Smp_056350,2.950038586,35.9172146296835
Smp_056360,1.484957362,8.59859945921846
Smp_056370,-0.883389443,4.67366413907125
Smp_056390,-1.511175142,20.0877779434676
Smp_056440,-1.651284967,12.6270879970299
Smp_056460,-7.556440285,32.1542819820333
Smp_056560,-4.08322658,8.55752023093555
Smp_056620,0.892722705,6.84163750790475
Smp_056640,1.057535929,9.63264407897398
Smp_056700,-0.920091348,5.81815641205523
Smp_056760,-0.932016835,4.62160209905186
Smp_056850,-1.484309565,12.130768280269
Smp_056930,1.901672183,11.0867160982396
Smp_056940,2.042439872,4.96657624451305
Smp_056970,-2.752869388,15.1290111862394
Smp_056990,-3.176053489,55.4559319556497
Smp_057020,0.910469389,7.52578373592374
Smp_057090,-0.845947999,4.29499204066666
Smp_057130,-1.052905736,10.0963674839158
Smp_057320,-0.887224909,9.77469071827414
Smp_057410,-6.997536618,75.0752040042021
Smp_057430,0.605222106,5.16115090926274
Smp_057530,-3.295633111,40.2708352103072
Smp_057580,-3.259091616,9.14874165128093
Smp_057590,1.434296691,7.17848647159523
Smp_057600,2.221870504,14.0083309926201
Smp_057650,-2.245950604,43.4034029043735
Smp_057710,-1.692556258,3.67150419245892
Smp_057720,0.696679911,4.63827216398241
Smp_057860,-9.668893899,163.08354605145
Smp_058150,-1.318209152,7.1444808443322
Smp_058240,-1.480953409,21.0560111249262
Smp_058320,1.316674767,9.77469071827414
Smp_058360,-1.411211254,12.7281583934635
Smp_058380,-2.866937941,14.4436974992327
Smp_058450,-1.92956577,19.6695862266508
Smp_058470,-3.827376322,12.5482135644757
Smp_058620,0.733294893,4.14752000636314
Smp_058660,-4.076995829,10.137272471682
Smp_058670,-1.587397394,4.06651271215129
Smp_058680,1.249603681,17.3798639450262
Smp_058790,1.288249449,11.2620126736666
Smp_058880,1.541467894,15.5287082889411
Smp_058990,1.54455994,12.0467236633327
Smp_059170,-4.699847799,41.787812395596
Smp_059210,0.62810915,3.22040350874218
Smp_059250,0.688669011,3.2465908469043
Smp_059340,-1.246972841,15.4975728800156
Smp_059350,-1.254935315,6.85387196432176
Smp_059480,-4.314532034,12.0419141514789
Smp_059530,-8.649968358,31.5528419686578
Smp_059540,-0.710508193,4.74957999769111
Smp_059570,-1.667773337,4.48280410205003
Smp_059600,-2.394944843,5.13548891894161
Smp_059670,-1.844546387,25.3595185630296
Smp_059680,0.858498539,3.71435044134089
Smp_059690,-1.195467943,11.6861327796308
Smp_059710,0.899602751,8.75448733218585
Smp_059750,-1.467377403,18.1999706407559
Smp_059780,-1.161562698,9.28988263488818
Smp_059790,-0.859692491,4.81815641205523
Smp_059800,1.184459274,20.4353339357479
Smp_059820,-2.409667362,10.3260580013659
Smp_059870,-1.034448418,3.26759256815855
Smp_059920,-0.85539905,6.30016227413275
Smp_059980,-4.77242687,29.5512936800949
Smp_060010,-0.697485397,3.32487634195641
Smp_060030,-2.575014771,7.48811663902113
Smp_060160,-3.059624635,55.6635402661515
Smp_060170,0.92747602,10.7798919119599
Smp_060180,1.144850788,19.568636235841
Smp_060190,-0.840403651,4.44977164694491
Smp_060220,-4.8090395,4.34775365899668
Smp_060420,-0.669015531,4.59006687666871
Smp_060480,-1.157558273,7.7594507517174
Smp_060490,0.989526083,6.31425826139774
Smp_060570,-2.001001238,32.8268137315877
Smp_060700,-1.268984921,7.1331221856625
Smp_060900,0.689325046,7.26680273489343
Smp_060950,-1.139620449,14.0883098412461
Smp_061000,1.274802419,4.52432881167557
Smp_061100,-3.652773367,32.6736641390712
Smp_061140,-2.560014526,3.0115636795134
Smp_061210,5.291624292,128.207608310502
Smp_061220,6.117282219,134.10237290871
Smp_061230,-1.137608408,8.16557929631847
Smp_061300,1.049219621,8.31875876262441
Smp_061310,-1.663930683,34.6925039620868
Smp_061480,-1.389960659,5.60554831917378
Smp_061570,1.387963918,14.8416375079047
Smp_061590,1.354394813,14.1354889189416
Smp_061940,-1.970437634,14.2604276555499
Smp_061970,-1.300251106,7.95860731484177
Smp_062020,1.789139833,11.2612194415156
Smp_062070,-1.276036953,14.0979971086493
Smp_062080,2.645729605,36.2291479883579
Smp_062120,-1.173000236,9.20134935455473
Smp_062250,-0.620557416,3.86981102046513
Smp_062260,-1.067580433,13.838631997765
Smp_062400,-4.605993405,9.88941028970075
Smp_062510,-1.203584075,11.8239087409443
Smp_062520,1.01560159,12.0141246426916
Smp_062540,0.762129186,4.95078197732982
Smp_062560,-6.303517416,35.1249387366083
Smp_062630,-1.215067582,4.19517932127884
Smp_062720,1.18424465,6.87614835903291
Smp_062890,-2.354938076,5.41566877563247
Smp_062900,5.229589124,7.0087739243075
Smp_062920,0.735908064,4.26921772433361
Smp_062980,-0.634771624,3.45817871681818
Smp_063030,1.443819387,6.18775530319963
Smp_063070,-3.046829238,44.2365720064371
Smp_063090,-1.109031867,9.08144546944973
Smp_063110,1.897388047,23.3655227298393
Smp_063260,-1.386054183,11.1655792963185
Smp_063330,-2.924798169,20.1343039400839
Smp_063350,0.785082445,4.05898575629443
Smp_063520,5.007109216,92.966576244513
Smp_063530,-4.913167767,89.0824944904475
Smp_063630,-1.359474763,4.45345733652187
Smp_063640,-0.693851203,3.70223948890087
Smp_063680,-6.437160045,47.7166987712964
Smp_063930,-3.592318955,24.2262135550188
Smp_064010,-1.294731709,10.8239087409443
Smp_064030,-0.859115583,9.88605664769316
Smp_064040,-1.45768909,24.9355420107731
Smp_064150,-1.368978522,8.23062267392386
Smp_064240,-1.271041161,9.07727454200674
Smp_064330,-2.399788972,7.70996538863748
Smp_064350,-1.755616663,18.6382721639824
Smp_064360,0.594959449,6.07883394936226
Smp_064380,0.718181116,7.01772876696043
Smp_064430,-4.118436623,55.1426675035687
Smp_064590,0.821415331,7.17134010346468
Smp_064640,0.660355833,5.63827216398241
Smp_064650,0.585913214,4.80410034759077
Smp_064900,-1.566258562,8.25414480482627
Smp_064910,-1.614623341,5.00612308505879
Smp_064950,-2.51851802,40.0168249279622
Smp_065000,-2.863983243,11.6861327796308
Smp_065060,0.718110434,4.77989191195995
Smp_065150,2.629882349,80.6516951369518
