GeneID,bT2,bT3
Smp_000020,31.3460362512743,35.8896879945894
Smp_000030,164.604859737293,178.733519429762
Smp_000040,141.304487218781,148.891693043898
Smp_000050,10.1250471749077,8.67657755083837
Smp_000070,133.197089252522,117.491170709161
Smp_000080,79.4859922330325,77.0635871481932
Smp_000090,40.5328949813879,27.9881222290044
Smp_000100,0.347192872727823,0.54090096242614
Smp_000110,7.60084068913276,8.29757413534868
Smp_000130,11.6224259470477,23.6668181187253
Smp_000140,66.5052088131223,64.3395670352065
Smp_000150,38.1611599784585,43.1012209379134
Smp_000160,0.544874445640643,0.443413125550615
Smp_000190,34.6886055144919,19.6467129477288
Smp_000200,12.1476734588426,9.00448252855938
Smp_000210,5.05830595157075,1.78259904698028
Smp_000220,12.1217385080122,17.0229666179682
Smp_000230,5.95450101089163,10.056942161199
Smp_000240,327.603370641236,366.571687355417
Smp_000260,252.315512018906,265.152724056644
Smp_000270,1.67611026839702,3.74543866426634
Smp_000280,14.3490891301824,8.22853315688486
Smp_000290,4.39907221450721,2.50235138184888
Smp_000300,40.262162874178,39.5023889112268
Smp_000310,156.963228858648,152.681577107748
Smp_000320,53.1403141912238,46.8317129172012
Smp_000340,1.75411773994592,3.44805118967831
Smp_000370,2.33224990964335,2.08045679590173
Smp_000390,0.155836698507988,0.617832624237483
Smp_000400,0.571401227862622,0.226538628887077
Smp_000410,0.299162946524933,0.284655868758631
Smp_000420,3.92249027707674,5.02422305650547
Smp_000430,19.5049742443331,19.1110031286692
Smp_000440,122.241949884923,131.542714745235
Smp_000460,141.08830817312,193.211148202866
Smp_000470,96.2665797449908,74.7347097060689
Smp_000480,77.9864158579399,71.6330767894654
Smp_000510,77.9534815209683,55.3213898079311
Smp_000520,66.6350486621883,67.0148600677891
Smp_000530,17.8411037211498,26.4322328001095
Smp_000580,210.687895661674,120.99645397681
Smp_000590,170.051111960222,177.2638672121
Smp_000600,37.7832741114116,32.8861917545452
Smp_000610,12.4483838927214,15.0486374903558
Smp_000630,15.3302768450947,17.9683810034335
Smp_000640,68.3358704216192,36.9092205113579
Smp_000650,42.73221010521,59.8500442124245
Smp_000660,143.605988403896,110.189230069343
Smp_000670,102.331344782033,113.855795488242
Smp_000680,62.3977443078096,42.9048240269199
